dictionarySeq,tagCategory,tagField,tagInterfaceFlag,tagPrompt
6370,Torsion_angle,Entity_label_1,?,?
6380,Torsion_angle,Comp_ID_1,?,?
6390,Torsion_angle,Comp_label_1,?,?
6400,Torsion_angle,Comp_index_ID_1,?,?
6410,Torsion_angle,Seq_ID_1,?,?
6420,Torsion_angle,Atom_ID_1,?,?
6430,Torsion_angle,Atom_type_1,?,?
6440,Torsion_angle,Assembly_atom_ID_2,?,?
6450,Torsion_angle,Entity_assembly_ID_2,?,?
6460,Torsion_angle,Entity_ID_2,?,?
6470,Torsion_angle,Entity_label_2,?,?
6480,Torsion_angle,Comp_ID_2,?,?
6490,Torsion_angle,Comp_label_2,?,?
6500,Torsion_angle,Comp_index_ID_2,?,?
6510,Torsion_angle,Seq_ID_2,?,?
6520,Torsion_angle,Atom_ID_2,?,?
6530,Torsion_angle,Atom_type_2,?,?
6540,Torsion_angle,Assembly_atom_ID_3,?,?
6550,Torsion_angle,Entity_assembly_ID_3,?,?
6560,Torsion_angle,Entity_ID_3,?,?
6570,Torsion_angle,Entity_label_3,?,?
6580,Torsion_angle,Comp_ID_3,?,?
6590,Torsion_angle,Comp_label_3,?,?
6600,Torsion_angle,Comp_index_ID_3,?,?
6610,Torsion_angle,Seq_ID_3,?,?
6620,Torsion_angle,Atom_ID_3,?,?
6630,Torsion_angle,Atom_type_3,?,?
6640,Torsion_angle,Assembly_atom_ID_4,?,?
6650,Torsion_angle,Entity_assembly_ID_4,?,?
6660,Torsion_angle,Entity_ID_4,?,?
6670,Torsion_angle,Entity_label_4,?,?
6680,Torsion_angle,Comp_ID_4,?,?
6690,Torsion_angle,Comp_label_4,?,?
6700,Torsion_angle,Comp_index_ID_4,?,?
6710,Torsion_angle,Seq_ID_4,?,?
6720,Torsion_angle,Atom_ID_4,?,?
6730,Torsion_angle,Atom_type_4,?,?
6740,Torsion_angle,Sf_ID,?,?
6750,Torsion_angle,Entry_ID,?,?
6760,Torsion_angle,Assembly_ID,?,?
6770,Assembly_segment,ID,?,?
6780,Assembly_segment,Entity_assembly_ID,?,?
6790,Assembly_segment,Entity_ID,?,?
6800,Assembly_segment,Entity_label,?,?
6810,Assembly_segment,Comp_index_ID,?,?
6820,Assembly_segment,Comp_ID,?,?
6830,Assembly_segment,Comp_label,?,?
6840,Assembly_segment,Seq_ID,?,?
6850,Assembly_segment,Atom_ID,?,?
6860,Assembly_segment,Assembly_atom_ID,?,?
6870,Assembly_segment,Sf_ID,?,?
6880,Assembly_segment,Entry_ID,?,?
6890,Assembly_segment,Assembly_ID,?,?
6900,Assembly_segment_description,Assembly_segment_ID,?,?
6910,Assembly_segment_description,Code,?,?
6920,Assembly_segment_description,Details,?,?
6930,Assembly_segment_description,Sf_ID,?,?
6940,Assembly_segment_description,Entry_ID,?,?
6950,Assembly_segment_description,Assembly_ID,?,?
6960,Assembly_keyword,Keyword,?,?
6970,Assembly_keyword,Sf_ID,?,?
6980,Assembly_keyword,Entry_ID,?,?
6990,Assembly_keyword,Assembly_ID,?,?
7000,Assembly_citation,Citation_ID,?,?
7010,Assembly_citation,Citation_label,?,?
7020,Assembly_citation,Sf_ID,?,?
7030,Assembly_citation,Entry_ID,?,?
7040,Assembly_citation,Assembly_ID,?,?
7050,Assembly_annotation_list,Sf_category,?,?
7060,Assembly_annotation_list,Sf_framecode,?,?
7070,Assembly_annotation_list,Entry_ID,?,?
7080,Assembly_annotation_list,Sf_ID,?,?
7090,Assembly_annotation_list,ID,?,?
7100,Assembly_annotation_list,Source,?,?
7110,Assembly_annotation_list,Details,?,?
7120,Author_annotation,ID,?,?
7130,Author_annotation,Assembly_ID,?,?
7140,Author_annotation,Assembly_subsystem_ID,?,?
7150,Author_annotation,Entity_assembly_ID,?,?
7160,Author_annotation,Entity_ID,?,?
7170,Author_annotation,Comp_index_ID,?,?
7180,Author_annotation,Comp_index_ID_start,?,?
7190,Author_annotation,Comp_index_ID_end,?,?
7200,Author_annotation,Seq_ID,?,?
7210,Author_annotation,Seq_ID_start,?,?
7220,Author_annotation,Seq_ID_end,?,?
7230,Author_annotation,Comp_ID,?,?
7240,Author_annotation,Atom_ID,?,?
7250,Author_annotation,Assembly_atom_ID,?,?
7260,Author_annotation,Annotation_code,?,?
7270,Author_annotation,Sf_ID,?,?
7280,Author_annotation,Entry_ID,?,?
7290,Author_annotation,Assembly_annotation_list_ID,?,?
7300,Assembly_subsystem,Sf_category,?,?
7310,Assembly_subsystem,Sf_framecode,?,?
7320,Assembly_subsystem,Entry_ID,?,?
7330,Assembly_subsystem,Sf_ID,?,?
7340,Assembly_subsystem,ID,?,?
7350,Assembly_subsystem,Name,?,?
7360,Assembly_subsystem,CAS_name,?,?
7370,Assembly_subsystem,CAS_registry_number,?,?
7380,Assembly_subsystem,Enzyme_commission_number,?,?
7390,Assembly_subsystem,Molecular_mass,?,?
7400,Assembly_subsystem,Details,?,?
7410,Assembly_subsystem,DB_query_date,?,?
7420,Assembly_subsystem,DB_last_query_revised_last_date,?,?
7430,Subsystem_common_name,Name,?,?
7440,Subsystem_common_name,Sf_ID,?,?
7450,Subsystem_common_name,Entry_ID,?,?
7460,Subsystem_common_name,Assembly_subsystem_ID,?,?
7470,Subsystem_type,Type,?,?
7480,Subsystem_type,Sf_ID,?,?
7490,Subsystem_type,Entry_ID,?,?
7500,Subsystem_type,Assembly_subsystem_ID,?,?
7510,Subsystem_component,Entity_assembly_ID,?,?
7520,Subsystem_component,Entity_ID,?,?
7530,Subsystem_component,Entity_label,?,?
7540,Subsystem_component,Sf_ID,?,?
7550,Subsystem_component,Entry_ID,?,?
7560,Subsystem_component,Assembly_subsystem_ID,?,?
7570,Subsystem_keyword,Keyword,?,?
7580,Subsystem_keyword,Sf_ID,?,?
7590,Subsystem_keyword,Entry_ID,?,?
7600,Subsystem_keyword,Assembly_subsystem_ID,?,?
7610,Subsystem_biological_function,Biological_function,?,?
7620,Subsystem_biological_function,Sf_ID,?,?
7630,Subsystem_biological_function,Entry_ID,?,?
7640,Subsystem_biological_function,Assembly_subsystem_ID,?,?
7650,Subsystem_db_link,Author_supplied,?,?
7660,Subsystem_db_link,Database_code,?,?
7670,Subsystem_db_link,Accession_code,?,?
7680,Subsystem_db_link,Entry_mol_code,?,?
7690,Subsystem_db_link,Entry_mol_name,?,?
7700,Subsystem_db_link,Entry_experimental_method,?,?
7710,Subsystem_db_link,Entry_relation_type,?,?
7720,Subsystem_db_link,Entry_details,?,?
7730,Subsystem_db_link,Sf_ID,?,?
7740,Subsystem_db_link,Entry_ID,?,?
7750,Subsystem_db_link,Assembly_subsystem_ID,?,?
7760,Subsystem_citation,Citation_ID,?,?
7770,Subsystem_citation,Citation_label,?,?
7780,Subsystem_citation,Sf_ID,?,?
7790,Subsystem_citation,Entry_ID,?,?
7800,Subsystem_citation,Assembly_subsystem_ID,?,?
7810,Entity,Sf_category,?,?
7820,Entity,Sf_framecode,?,?
7830,Entity,Entry_ID,C,Entry ID
7840,Entity,Sf_ID,?,?
7850,Entity,ID,?,?
7860,Entity,BMRB_code,?,?
7870,Entity,Name,C,Molecular entity name
7880,Entity,Type,SFAV-P,Molecular entity type
7890,Entity,Polymer_common_type,?,?
7900,Entity,Polymer_type,SFAV-P,Polymer type (polypeptide(L))
7910,Entity,Polymer_type_details,?,?
7920,Entity,Polymer_strand_ID,?,?
7930,Entity,Polymer_seq_one_letter_code_can,?,?
7940,Entity,Polymer_seq_one_letter_code,C,Polymer sequence
7950,Entity,Target_identifier,?,?
7960,Entity,Polymer_author_defined_seq,?,?
7970,Entity,Polymer_author_seq_details,?,?
7980,Entity,Ambiguous_conformational_states,?,?
7990,Entity,Ambiguous_chem_comp_sites,?,?
8000,Entity,Nstd_monomer,C,Non-standard monomer
8010,Entity,Nstd_chirality,?,?
8020,Entity,Nstd_linkage,?,?
8030,Entity,Nonpolymer_comp_ID,?,?
8040,Entity,Nonpolymer_comp_label,?,?
8050,Entity,Number_of_monomers,C,Number of residues
8060,Entity,Number_of_nonpolymer_components,?,?
8070,Entity,Paramagnetic,SFAV-P,Paramagnetic (yes; no)
8080,Entity,Thiol_state,C,Thiol state
8090,Entity,Src_method,?,?
8100,Entity,Parent_entity_ID,?,?
8110,Entity,Fragment,?,?
8120,Entity,Mutation,?,?
8130,Entity,EC_number,C,EC number
8140,Entity,Calc_isoelectric_point,?,?
8150,Entity,Formula_weight,C,Formula weight
8160,Entity,Formula_weight_exptl,?,?
8170,Entity,Formula_weight_exptl_meth,?,?
8180,Entity,Details,?,?
8190,Entity,DB_query_date,C,Data base query data
8200,Entity,DB_query_revised_last_date,C,Last date revised (2011-05-12)
8210,Entity_db_link,Ordinal,?,?
8220,Entity_db_link,Author_supplied,SFAV-P,Author supplied
8230,Entity_db_link,Database_code,C,Database code
8240,Entity_db_link,Accession_code,C,Accession code
8250,Entity_db_link,Entry_mol_code,?,?
8260,Entity_db_link,Entry_mol_name,C,Molecule name
8270,Entity_db_link,Entry_experimental_method,C,Entry experimental method
8280,Entity_db_link,Entry_structure_resolution,C,Entry structure resolution
8290,Entity_db_link,Entry_relation_type,?,?
8300,Entity_db_link,Entry_details,?,?
8310,Entity_db_link,Chimera_segment_ID,?,?
8320,Entity_db_link,Seq_query_to_submitted_percent,C,Sequence query to submitted sequence percentage
8330,Entity_db_link,Seq_subject_length,C,Subject length
8340,Entity_db_link,Seq_identity,C,Sequence identity percentage
8350,Entity_db_link,Seq_positive,C,Sequence positive percentage
8360,Entity_db_link,Seq_homology_expectation_val,C,Sequence homology expectation value
8370,Entity_db_link,Seq_align_begin,?,?
8380,Entity_db_link,Seq_align_end,?,?
8390,Entity_db_link,Seq_difference_details,?,?
8400,Entity_db_link,Seq_alignment_details,?,?
8410,Entity_db_link,Sf_ID,?,?
8420,Entity_db_link,Entry_ID,C,Entry ID
8430,Entity_db_link,Entity_ID,?,?
8440,Entity_biological_function,Biological_function,C,Biological function
8450,Entity_biological_function,Sf_ID,?,?
8460,Entity_biological_function,Entry_ID,C,Entry ID
8470,Entity_biological_function,Entity_ID,?,?
8480,Entity_common_name,Name,C,Molecular entity name
8490,Entity_common_name,Type,C,Common name type
8500,Entity_common_name,Sf_ID,?,?
8510,Entity_common_name,Entry_ID,C,Entry ID
8520,Entity_common_name,Entity_ID,C,Entity ID
8530,Entity_systematic_name,Name,C,Molecular entity systematic name
8540,Entity_systematic_name,Naming_system,C,Systematic naming system
8550,Entity_systematic_name,Sf_ID,?,?
8560,Entity_systematic_name,Entry_ID,C,Entry ID
8570,Entity_systematic_name,Entity_ID,C,Entity ID
8580,Entity_keyword,Keyword,C,Keyword
8590,Entity_keyword,Sf_ID,?,?
8600,Entity_keyword,Entry_ID,C,Entry ID
8610,Entity_keyword,Entity_ID,C,Entity ID
8620,Entity_comp_index,ID,?,?
8630,Entity_comp_index,Auth_seq_ID,?,?
8640,Entity_comp_index,Comp_ID,?,?
8650,Entity_comp_index,Comp_label,?,?
8660,Entity_comp_index,Sf_ID,?,?
8670,Entity_comp_index,Entry_ID,?,?
8680,Entity_comp_index,Entity_ID,?,?
8690,Entity_poly_seq,Hetero,?,?
8700,Entity_poly_seq,Mon_ID,?,?
8710,Entity_poly_seq,Num,?,?
8720,Entity_poly_seq,Comp_index_ID,?,?
8730,Entity_poly_seq,Sf_ID,?,?
8740,Entity_poly_seq,Entry_ID,?,?
8750,Entity_poly_seq,Entity_ID,?,?
8760,Entity_chimera_segment,ID,?,?
8770,Entity_chimera_segment,Comp_index_ID_begin,?,?
8780,Entity_chimera_segment,Comp_index_ID_end,?,?
8790,Entity_chimera_segment,Seq_ID_begin,?,?
8800,Entity_chimera_segment,Seq_ID_end,?,?
8810,Entity_chimera_segment,Details,?,?
8820,Entity_chimera_segment,Sf_ID,?,?
8830,Entity_chimera_segment,Entry_ID,?,?
8840,Entity_chimera_segment,Entity_ID,?,?
8850,Entity_comp_index_alt,Entity_comp_index_ID,?,?
8860,Entity_comp_index_alt,Auth_seq_ID,?,?
8870,Entity_comp_index_alt,Auth_comp_name,?,?
8880,Entity_comp_index_alt,Comp_ID,?,?
8890,Entity_comp_index_alt,Comp_label,?,?
8900,Entity_comp_index_alt,Sf_ID,?,?
8910,Entity_comp_index_alt,Entry_ID,?,?
8920,Entity_comp_index_alt,Entity_ID,?,?
8930,Entity_atom_list,ID,?,?
8940,Entity_atom_list,Comp_index_ID,?,?
8950,Entity_atom_list,Comp_ID,?,?
8960,Entity_atom_list,Atom_ID,?,?
8970,Entity_atom_list,Sf_ID,?,?
8980,Entity_atom_list,Entry_ID,?,?
8990,Entity_atom_list,Entity_ID,?,?
9000,Entity_chem_comp_deleted_atom,Comp_index_ID,?,?
9010,Entity_chem_comp_deleted_atom,Comp_ID,?,?
9020,Entity_chem_comp_deleted_atom,Atom_ID,?,?
9030,Entity_chem_comp_deleted_atom,Sf_ID,?,?
9040,Entity_chem_comp_deleted_atom,Entry_ID,?,?
9050,Entity_chem_comp_deleted_atom,Entity_ID,?,?
9060,Entity_bond,ID,?,?
9070,Entity_bond,Type,C,Bond type
9080,Entity_bond,Value_order,C,Bond order
9090,Entity_bond,Comp_index_ID_1,?,?
9100,Entity_bond,Comp_ID_1,?,?
9110,Entity_bond,Atom_ID_1,?,?
9120,Entity_bond,Comp_index_ID_2,?,?
9130,Entity_bond,Comp_ID_2,?,?
9140,Entity_bond,Atom_ID_2,?,?
9150,Entity_bond,Details,?,?
9160,Entity_bond,Sf_ID,?,?
9170,Entity_bond,Entry_ID,C,Entry ID
9180,Entity_bond,Entity_ID,?,?
9190,Entity_citation,Citation_ID,?,?
9200,Entity_citation,Citation_label,?,?
9210,Entity_citation,Sf_ID,?,?
9220,Entity_citation,Entry_ID,?,?
9230,Entity_citation,Entity_ID,?,?
9240,Entity_natural_src_list,Sf_category,?,?
9250,Entity_natural_src_list,Sf_framecode,?,?
9260,Entity_natural_src_list,Entry_ID,?,?
9270,Entity_natural_src_list,Sf_ID,?,?
9280,Entity_natural_src_list,ID,?,?
9290,Entity_natural_src,ID,?,?
9300,Entity_natural_src,Entity_ID,?,?
9310,Entity_natural_src,Entity_label,?,?
9320,Entity_natural_src,Entity_chimera_segment_ID,?,?
9330,Entity_natural_src,NCBI_taxonomy_ID,C,NCBI taxonomy ID
9340,Entity_natural_src,Type,C,Type
9350,Entity_natural_src,Common,SFAV-P,Common
9360,Entity_natural_src,Organism_name_scientific,?,?
9370,Entity_natural_src,Organism_name_common,C,Organism name common
9380,Entity_natural_src,Organism_acronym,?,?
9390,Entity_natural_src,ICTVdb_decimal_code,?,?
9400,Entity_natural_src,Superkingdom,C,Superkingdom
9410,Entity_natural_src,Kingdom,C,Kingdom
9420,Entity_natural_src,Genus,C,Genus
9430,Entity_natural_src,Species,C,Species
9440,Entity_natural_src,Strain,C,Strain
9450,Entity_natural_src,Variant,?,?
9460,Entity_natural_src,Subvariant,?,?
9470,Entity_natural_src,Organ,C,Organ
9480,Entity_natural_src,Tissue,C,Tissue
9490,Entity_natural_src,Tissue_fraction,?,?
9500,Entity_natural_src,Cell_line,?,?
9510,Entity_natural_src,Cell_type,?,?
9520,Entity_natural_src,ATCC_number,C,ATCC number
9530,Entity_natural_src,Organelle,C,Organelle
9540,Entity_natural_src,Cellular_location,C,Cellular location
9550,Entity_natural_src,Fragment,?,?
9560,Entity_natural_src,Fraction,?,?
9570,Entity_natural_src,Secretion,?,?
9580,Entity_natural_src,Plasmid,C,Plasmid
9590,Entity_natural_src,Plasmid_details,?,?
9600,Entity_natural_src,Gene_mnemonic,?,?
9610,Entity_natural_src,Dev_stage,?,?
9620,Entity_natural_src,Details,?,?
9630,Entity_natural_src,Citation_ID,?,?
9640,Entity_natural_src,Citation_label,?,?
9650,Entity_natural_src,Sf_ID,?,?
9660,Entity_natural_src,Entry_ID,C,Entry ID
9670,Entity_natural_src,Entity_natural_src_list_ID,?,?
9680,Natural_source_db,Entity_natural_src_ID,?,?
9690,Natural_source_db,Entity_ID,?,?
9700,Natural_source_db,Entity_label,?,?
9710,Natural_source_db,Entity_chimera_segment_ID,?,?
9720,Natural_source_db,Database_code,?,?
9730,Natural_source_db,Database_type,?,?
9740,Natural_source_db,Entry_code,?,?
9750,Natural_source_db,Entry_type,?,?
9760,Natural_source_db,ORF_code,?,?
9770,Natural_source_db,Gene_locus_code,?,?
9780,Natural_source_db,Gene_cDNA_code,?,?
9790,Natural_source_db,Sf_ID,?,?
9800,Natural_source_db,Entry_ID,?,?
9810,Natural_source_db,Entity_natural_src_list_ID,?,?
9820,Entity_experimental_src_list,Sf_category,?,?
9830,Entity_experimental_src_list,Sf_framecode,?,?
9840,Entity_experimental_src_list,Entry_ID,?,?
9850,Entity_experimental_src_list,Sf_ID,?,?
9860,Entity_experimental_src_list,ID,?,?
9870,Entity_experimental_src,ID,?,?
9880,Entity_experimental_src,Entity_ID,?,?
9890,Entity_experimental_src,Entity_label,?,?
9900,Entity_experimental_src,Entity_chimera_segment_ID,?,?
9910,Entity_experimental_src,Production_method,C,Molecular entity production method
9920,Entity_experimental_src,Host_org_scientific_name,?,?
9930,Entity_experimental_src,Host_org_name_common,?,?
9940,Entity_experimental_src,Host_org_details,?,?
9950,Entity_experimental_src,Host_org_NCBI_taxonomy_ID,?,?
9960,Entity_experimental_src,Host_org_genus,C,Host organism genus
9970,Entity_experimental_src,Host_org_species,C,Host organism species
9980,Entity_experimental_src,Host_org_strain,C,Host organism strain
9990,Entity_experimental_src,Host_org_variant,?,?
10000,Entity_experimental_src,Host_org_subvariant,?,?
10010,Entity_experimental_src,Host_org_organ,?,?
10020,Entity_experimental_src,Host_org_tissue,?,?
10030,Entity_experimental_src,Host_org_tissue_fraction,?,?
10040,Entity_experimental_src,Host_org_cell_line,?,?
10050,Entity_experimental_src,Host_org_cell_type,?,?
10060,Entity_experimental_src,Host_org_cellular_location,?,?
10070,Entity_experimental_src,Host_org_organelle,?,?
10080,Entity_experimental_src,Host_org_gene,?,?
10090,Entity_experimental_src,Host_org_culture_collection,?,?
10100,Entity_experimental_src,Host_org_ATCC_number,?,?
10110,Entity_experimental_src,Vector_type,C,Vector type
10120,Entity_experimental_src,PDBview_host_org_vector_name,?,?
10130,Entity_experimental_src,PDBview_plasmid_name,?,?
10140,Entity_experimental_src,Vector_name,C,Vector name
10150,Entity_experimental_src,Vector_details,?,?
10160,Entity_experimental_src,Vendor_name,?,?
10170,Entity_experimental_src,Host_org_dev_stage,?,?
10180,Entity_experimental_src,Details,?,?
10190,Entity_experimental_src,Citation_ID,?,?
10200,Entity_experimental_src,Citation_label,?,?
10210,Entity_experimental_src,Sf_ID,?,?
10220,Entity_experimental_src,Entry_ID,C,Entry ID
10230,Entity_experimental_src,Entity_experimental_src_list_ID,?,?
10240,Chem_comp,Sf_category,?,?
10250,Chem_comp,Sf_framecode,?,?
10260,Chem_comp,Entry_ID,C,Entry ID
10270,Chem_comp,Sf_ID,?,?
10280,Chem_comp,ID,C,Chemical compound code
10290,Chem_comp,Provenance,?,?
10300,Chem_comp,Name,C,Chemical compound name
10310,Chem_comp,Type,SFAV-P,Chemical compound type
10320,Chem_comp,BMRB_code,?,?
10330,Chem_comp,PDB_code,?,PDB code
10340,Chem_comp,Ambiguous_flag,?,?
10350,Chem_comp,Initial_date,?,?
10360,Chem_comp,Modified_date,?,?
10370,Chem_comp,Release_status,?,?
10380,Chem_comp,Replaced_by,?,?
10390,Chem_comp,Replaces,?,?
10400,Chem_comp,One_letter_code,?,?
10410,Chem_comp,Three_letter_code,?,?
10420,Chem_comp,Number_atoms_all,?,?
10430,Chem_comp,Number_atoms_nh,?,?
10440,Chem_comp,Atom_nomenclature_source,?,?
10450,Chem_comp,PubChem_code,C,PubChem code
10460,Chem_comp,Subcomponent_list,?,?
10470,Chem_comp,InChI_code,C,InChI code
10480,Chem_comp,Mon_nstd_flag,?,?
10490,Chem_comp,Mon_nstd_class,?,?
10500,Chem_comp,Mon_nstd_details,?,?
10510,Chem_comp,Mon_nstd_parent,?,?
10520,Chem_comp,Mon_nstd_parent_comp_ID,?,?
10530,Chem_comp,Std_deriv_one_letter_code,?,?
10540,Chem_comp,Std_deriv_three_letter_code,?,?
10550,Chem_comp,Std_deriv_BMRB_code,?,?
10560,Chem_comp,Std_deriv_PDB_code,?,?
10570,Chem_comp,Std_deriv_chem_comp_name,?,?
10580,Chem_comp,Synonyms,?,?
10590,Chem_comp,Formal_charge,?,?
10600,Chem_comp,Paramagnetic,SFAV-P,Paramagnetic (yes; no)
10610,Chem_comp,Aromatic,SFAV-P,Aromatic (yes; no)
10620,Chem_comp,Formula,C,Chemical formula
10630,Chem_comp,Formula_weight,?,?
10640,Chem_comp,Formula_mono_iso_wt_nat,?,?
10650,Chem_comp,Formula_mono_iso_wt_13C,?,?
10660,Chem_comp,Formula_mono_iso_wt_15N,?,?
10670,Chem_comp,Formula_mono_iso_wt_13C_15N,?,?
10680,Chem_comp,Image_file_name,?,?
10690,Chem_comp,Image_file_format,?,?
10700,Chem_comp,Topo_file_name,?,?
10710,Chem_comp,Topo_file_format,?,?
10720,Chem_comp,Struct_file_name,?,?
10730,Chem_comp,Struct_file_format,?,?
10740,Chem_comp,Stereochem_param_file_name,?,?
10750,Chem_comp,Stereochem_param_file_format,?,?
10760,Chem_comp,Model_details,?,?
10770,Chem_comp,Model_erf,?,?
10780,Chem_comp,Model_source,?,?
10790,Chem_comp,Model_coordinates_details,?,?
10800,Chem_comp,Model_coordinates_missing_flag,?,?
10810,Chem_comp,Ideal_coordinates_details,?,?
10820,Chem_comp,Ideal_coordinates_missing_flag,?,?
10830,Chem_comp,Model_coordinates_db_code,?,?
10840,Chem_comp,Processing_site,?,?
10850,Chem_comp,Vendor,?,?
10860,Chem_comp,Vendor_product_code,?,?
10870,Chem_comp,Details,?,?
10880,Chem_comp,DB_query_date,?,?
10890,Chem_comp,DB_last_query_revised_last_date,?,?
10900,Chem_comp_common_name,Name,C,Chemical compound common name
10910,Chem_comp_common_name,Type,?,?
10920,Chem_comp_common_name,Sf_ID,?,?
10930,Chem_comp_common_name,Entry_ID,C,Entry ID
10940,Chem_comp_common_name,Comp_ID,?,?
10950,Chem_comp_bio_function,Biological_function,?,?
10960,Chem_comp_bio_function,Sf_ID,?,?
10970,Chem_comp_bio_function,Entry_ID,?,?
10980,Chem_comp_bio_function,Comp_ID,?,?
10990,Chem_struct_descriptor,ID,?,?
11000,Chem_struct_descriptor,Descriptor,?,?
11010,Chem_struct_descriptor,Type,?,?
11020,Chem_struct_descriptor,Count,?,?
11030,Chem_struct_descriptor,Software_ID,?,?
11040,Chem_struct_descriptor,Software_label,?,?
11050,Chem_struct_descriptor,Sf_ID,?,?
11060,Chem_struct_descriptor,Entry_ID,?,?
11070,Chem_struct_descriptor,Comp_ID,?,?
11080,Chem_comp_descriptor,Descriptor,?,?
11090,Chem_comp_descriptor,Type,?,?
11100,Chem_comp_descriptor,Program,?,?
11110,Chem_comp_descriptor,Program_version,?,?
11120,Chem_comp_descriptor,Sf_ID,?,?
11130,Chem_comp_descriptor,Entry_ID,?,?
11140,Chem_comp_descriptor,Comp_ID,?,?
11150,Chem_comp_identifier,Identifier,?,?
11160,Chem_comp_identifier,Type,?,?
11170,Chem_comp_identifier,Program,?,?
11180,Chem_comp_identifier,Program_version,?,?
11190,Chem_comp_identifier,Sf_ID,?,?
11200,Chem_comp_identifier,Entry_ID,?,?
11210,Chem_comp_identifier,Comp_ID,?,?
11220,Chem_comp_systematic_name,Name,?,?
11230,Chem_comp_systematic_name,Naming_system,?,?
11240,Chem_comp_systematic_name,Sf_ID,?,?
11250,Chem_comp_systematic_name,Entry_ID,?,?
11260,Chem_comp_systematic_name,Comp_ID,?,?
11270,Chem_comp_SMILES,Type,C,Smiles string type
11280,Chem_comp_SMILES,String,C,Smiles string
11290,Chem_comp_SMILES,Sf_ID,?,?
11300,Chem_comp_SMILES,Entry_ID,C,Entry ID
11310,Chem_comp_SMILES,Comp_ID,?,?
11320,Chem_comp_keyword,Keyword,?,?
11330,Chem_comp_keyword,Sf_ID,?,?
11340,Chem_comp_keyword,Entry_ID,?,?
11350,Chem_comp_keyword,Comp_ID,?,?
11360,PDBX_chem_comp_feature,Type,?,?
11370,PDBX_chem_comp_feature,Value,?,?
11380,PDBX_chem_comp_feature,Source,?,?
11390,PDBX_chem_comp_feature,Support,?,?
11400,PDBX_chem_comp_feature,Sf_ID,?,?
11410,PDBX_chem_comp_feature,Entry_ID,?,?
11420,PDBX_chem_comp_feature,Comp_ID,?,?
11430,Characteristic,ID,?,?
11440,Characteristic,Name,?,?
11450,Characteristic,Atom_ID,?,?
11460,Characteristic,Chemical_group,?,?
11470,Characteristic,Val,?,?
11480,Characteristic,Val_err,?,?
11490,Characteristic,Source,?,?
11500,Characteristic,Citation_ID,?,?
11510,Characteristic,Citation_label,?,?
11520,Characteristic,Sf_ID,?,?
11530,Characteristic,Entry_ID,?,?
11540,Characteristic,Comp_ID,?,?
11550,Chem_comp_atom,Atom_ID,?,?
11560,Chem_comp_atom,BMRB_code,?,?
11570,Chem_comp_atom,PDB_atom_ID,?,?
11580,Chem_comp_atom,Alt_atom_ID,?,?
11590,Chem_comp_atom,Auth_atom_ID,?,?
